input,experiment_ware,cpu_time,Checked answer,Wallclock time,Memory,Solver name,Solver version,timeout,error,success,missing,consistent_xp,family
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K05-P02.xml,Concrete 3.12.3,82.7441,SAT,70.2192,10881820,Concrete,3.12.3,1200.0,False,True,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K05-P02.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),7.50832,SAT,4.11433,15140452,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),1200.0,False,True,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K05-P02.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),7.05416,SAT,3.65361,15140452,Fun-sCOP,order+GlueMiniSat (2019-06-15),1200.0,False,True,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K05-P02.xml,cosoco 2.0,18.6739,SAT,18.6771,27964,cosoco,2.0,1200.0,False,True,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K05-P02.xml,cosoco 2.0,18.6799,SAT,18.6874,27964,cosoco,2.0,1200.0,False,True,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K05-P02.xml,cosoco 2,18.6003,SAT,18.5998,27964,cosoco,2,1200.0,False,True,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K05-P02.xml,Fun-sCOP hybrid+ManyGlucose (2019-09-22),8.09013,SAT,3.93348,27441856,Fun-sCOP,hybrid+ManyGlucose (2019-09-22),1200.0,False,True,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K05-P02.xml,Fun-sCOP order+ManyGlucose (2019-09-22),7.98379,SAT,3.78633,27441876,Fun-sCOP,order+ManyGlucose (2019-09-22),1200.0,False,True,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K05-P02.xml,Fun-sCOP hybrid+ManyGlucose (2019-06-15),8.11731,SAT,3.29796,27441876,Fun-sCOP,hybrid+ManyGlucose (2019-06-15),1200.0,False,True,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K05-P02.xml,Fun-sCOP order+ManyGlucose (2019-06-15),8.09469,SAT,3.47719,27441876,Fun-sCOP,order+ManyGlucose (2019-06-15),1200.0,False,True,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K05-P02.xml,choco-solver 2019-09-24,164.74,SAT,160.253,15264284,choco-solver,2019-09-24,1200.0,False,True,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K05-P02.xml,Concrete 3.10,39.0199,SAT,28.7434,10849952,Concrete,3.10,1200.0,False,True,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K05-P02.xml,PicatSAT 2019-09-12,15.6558,SAT,15.6606,2057752,PicatSAT,2019-09-12,1200.0,False,True,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K05-P02.xml,Concrete 3.12.2,1002.44,SAT,974.034,10849984,Concrete,3.12.2,1200.0,False,True,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K05-P02.xml,Concrete 3.12.2,2520.05,UNKNOWN TO,2466.13,10851996,Concrete,3.12.2,1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K09-P07.xml,BTD 19.07.01,2520.03,UNKNOWN TO,2519.9,71700,BTD,19.07.01,1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K09-P07.xml,cosoco 2.O parallel,20119.7,UNKNOWN TO,2520.02,690536,cosoco,2.O parallel,1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K09-P07.xml,cosoco 2.0 parallel,20118.3,UNKNOWN TO,2520.02,690536,cosoco,2.0 parallel,1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K09-P07.xml,choco-solver 2019-09-16,2520.54,UNKNOWN TO,633.504,15532588,choco-solver,2019-09-16,1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K09-P07.xml,choco-solver 2019-09-20,2520.52,UNKNOWN TO,633.192,15532588,choco-solver,2019-09-20,1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K09-P07.xml,choco-solver 2019-06-14,2520.38,UNKNOWN TO,633.685,15532580,choco-solver,2019-06-14,1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K09-P07.xml,choco-solver 2019-09-20 parallel,20020.0,UNKNOWN TO,2520.14,28881464,choco-solver,2019-09-20 parallel,1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K09-P07.xml,choco-solver 2019-09-24 parallel,19855.4,UNKNOWN TO,2520.12,28881464,choco-solver,2019-09-24 parallel,1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K09-P07.xml,choco-solver 2019-06-14 parallel,20048.7,UNKNOWN TO,2520.19,28883256,choco-solver,2019-06-14 parallel,1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K09-P07.xml,choco-solver 2019-09-16 parallel,20017.2,UNKNOWN TO,2520.09,28881464,choco-solver,2019-09-16 parallel,1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K09-P07.xml,AbsCon 2019-07-23,2520.01,UNKNOWN TO,2516.61,10748324,AbsCon,2019-07-23,1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K09-P07.xml,Concrete 3.12.3,2520.17,UNKNOWN TO,2475.59,10849984,Concrete,3.12.3,1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K09-P07.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),2520.22,UNKNOWN TO,2501.62,15142500,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K09-P07.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),336.068,UNKNOWN MO,342.271,16567800,Fun-sCOP,order+GlueMiniSat (2019-06-15),1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K09-P07.xml,cosoco 2.0,2520.04,UNKNOWN TO,2520.01,42324,cosoco,2.0,1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K09-P07.xml,cosoco 2.0,2520.08,UNKNOWN TO,2519.8,42324,cosoco,2.0,1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K09-P07.xml,cosoco 2,2520.02,UNKNOWN TO,2519.8,42324,cosoco,2,1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K09-P07.xml,Fun-sCOP hybrid+ManyGlucose (2019-09-22),8755.11,UNKNOWN TO,2520.36,27443924,Fun-sCOP,hybrid+ManyGlucose (2019-09-22),1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K09-P07.xml,Fun-sCOP order+ManyGlucose (2019-09-22),2540.41,UNKNOWN TO,2520.55,27443924,Fun-sCOP,order+ManyGlucose (2019-09-22),1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K09-P07.xml,Fun-sCOP hybrid+ManyGlucose (2019-06-15),9308.46,UNKNOWN TO,2520.33,27443924,Fun-sCOP,hybrid+ManyGlucose (2019-06-15),1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K09-P07.xml,Fun-sCOP order+ManyGlucose (2019-06-15),2539.23,UNKNOWN TO,2520.63,27443924,Fun-sCOP,order+ManyGlucose (2019-06-15),1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K09-P07.xml,choco-solver 2019-09-24,2520.06,UNKNOWN TO,2512.93,15264284,choco-solver,2019-09-24,1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K09-P07.xml,Concrete 3.10,2520.14,UNKNOWN TO,2466.96,10852004,Concrete,3.10,1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K09-P07.xml,PicatSAT 2019-09-12,2519.95,UNKNOWN TO,2520.02,2786228,PicatSAT,2019-09-12,1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K09-P07.xml,Concrete 3.12.2,117.256,UNKNOWN,99.8169,10852788,Concrete,3.12.2,1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K09-P07.xml,Concrete 3.12.2,2520.16,UNKNOWN TO,2482.3,10849988,Concrete,3.12.2,1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K13-P08.xml,BTD 19.07.01,2519.9,UNKNOWN TO,2520.01,219128,BTD,19.07.01,1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K13-P08.xml,cosoco 2.O parallel,20113.9,UNKNOWN TO,2520.03,984908,cosoco,2.O parallel,1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K13-P08.xml,cosoco 2.0 parallel,20115.4,UNKNOWN TO,2520.03,984908,cosoco,2.0 parallel,1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K13-P08.xml,choco-solver 2019-09-16,2520.62,UNKNOWN TO,633.49,15532588,choco-solver,2019-09-16,1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K13-P08.xml,choco-solver 2019-09-20,2520.46,UNKNOWN TO,633.581,15534288,choco-solver,2019-09-20,1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K13-P08.xml,choco-solver 2019-06-14,2520.64,UNKNOWN TO,633.596,15532580,choco-solver,2019-06-14,1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K13-P08.xml,choco-solver 2019-09-20 parallel,20100.5,UNKNOWN TO,2520.1,28881464,choco-solver,2019-09-20 parallel,1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K13-P08.xml,choco-solver 2019-09-24 parallel,20091.7,UNKNOWN TO,2520.11,28881464,choco-solver,2019-09-24 parallel,1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K13-P08.xml,choco-solver 2019-06-14 parallel,19953.7,UNKNOWN TO,2521.9,28901456,choco-solver,2019-06-14 parallel,1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K13-P08.xml,choco-solver 2019-09-16 parallel,20095.9,UNKNOWN TO,2520.1,28881464,choco-solver,2019-09-16 parallel,1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K13-P08.xml,AbsCon 2019-07-23,2520.11,UNKNOWN TO,2515.12,10748324,AbsCon,2019-07-23,1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K13-P08.xml,Concrete 3.12.3,2520.15,UNKNOWN TO,2463.1,10851172,Concrete,3.12.3,1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K13-P08.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),339.969,UNKNOWN MO,306.382,15882936,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K13-P08.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),1337.81,UNKNOWN,1319.99,15140432,Fun-sCOP,order+GlueMiniSat (2019-06-15),1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K13-P08.xml,cosoco 2.0,2519.61,UNKNOWN TO,2520.01,90956,cosoco,2.0,1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K13-P08.xml,cosoco 2.0,2520.01,UNKNOWN TO,2520.01,90956,cosoco,2.0,1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K13-P08.xml,cosoco 2,2519.91,UNKNOWN TO,2520.01,90956,cosoco,2,1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K13-P08.xml,Fun-sCOP hybrid+ManyGlucose (2019-09-22),2590.09,UNKNOWN TO,2520.82,27443924,Fun-sCOP,hybrid+ManyGlucose (2019-09-22),1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K13-P08.xml,Fun-sCOP order+ManyGlucose (2019-09-22),1498.76,UNKNOWN,1342.64,27441856,Fun-sCOP,order+ManyGlucose (2019-09-22),1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K13-P08.xml,Fun-sCOP hybrid+ManyGlucose (2019-06-15),396.25,UNKNOWN TO,2520.53,27443924,Fun-sCOP,hybrid+ManyGlucose (2019-06-15),1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K13-P08.xml,Fun-sCOP order+ManyGlucose (2019-06-15),1465.78,UNKNOWN,1337.21,27441856,Fun-sCOP,order+ManyGlucose (2019-06-15),1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K13-P08.xml,choco-solver 2019-09-24,2520.03,UNKNOWN TO,2512.12,15264284,choco-solver,2019-09-24,1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K13-P08.xml,Concrete 3.10,2520.12,UNKNOWN TO,2485.26,10852004,Concrete,3.10,1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K13-P08.xml,PicatSAT 2019-09-12,2520.06,UNKNOWN TO,2519.91,4264708,PicatSAT,2019-09-12,1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K13-P08.xml,Concrete 3.12.2,25.6637,UNKNOWN,12.4109,10849948,Concrete,3.12.2,1200.0,False,False,False,True,GracefulGraph
XCSP17/GracefulGraph/GracefulGraph-m1-s1/GracefulGraph-K13-P08.xml,Concrete 3.12.2,2520.1,UNKNOWN TO,2463.37,10849048,Concrete,3.12.2,1200.0,False,False,False,True,GracefulGraph
XCSP17/Hanoi/Hanoi-m1-s1/Hanoi-07.xml,BTD 19.07.01,1.77807,SAT,1.78287,634336,BTD,19.07.01,1200.0,False,True,False,True,Hanoi
XCSP17/Hanoi/Hanoi-m1-s1/Hanoi-07.xml,cosoco 2.O parallel,6.11863,SAT,0.9131,756260,cosoco,2.O parallel,1200.0,False,True,False,True,Hanoi
XCSP17/Hanoi/Hanoi-m1-s1/Hanoi-07.xml,cosoco 2.0 parallel,5.77741,SAT,0.866377,756260,cosoco,2.0 parallel,1200.0,False,True,False,True,Hanoi
XCSP17/Hanoi/Hanoi-m1-s1/Hanoi-07.xml,choco-solver 2019-09-16,31.1091,SAT,8.37494,15530540,choco-solver,2019-09-16,1200.0,False,True,False,True,Hanoi
XCSP17/Hanoi/Hanoi-m1-s1/Hanoi-07.xml,choco-solver 2019-09-20,29.6238,SAT,8.36792,15530540,choco-solver,2019-09-20,1200.0,False,True,False,True,Hanoi
XCSP17/Hanoi/Hanoi-m1-s1/Hanoi-07.xml,choco-solver 2019-06-14,29.3958,SAT,8.59861,15530532,choco-solver,2019-06-14,1200.0,False,True,False,True,Hanoi
XCSP17/Hanoi/Hanoi-m1-s1/Hanoi-07.xml,choco-solver 2019-09-20 parallel,60.3426,SAT,9.08132,28879416,choco-solver,2019-09-20 parallel,1200.0,False,True,False,True,Hanoi
XCSP17/Hanoi/Hanoi-m1-s1/Hanoi-07.xml,choco-solver 2019-09-24 parallel,55.013,SAT,8.29337,28879416,choco-solver,2019-09-24 parallel,1200.0,False,True,False,True,Hanoi
XCSP17/Hanoi/Hanoi-m1-s1/Hanoi-07.xml,choco-solver 2019-06-14 parallel,57.5925,SAT,8.64709,28879408,choco-solver,2019-06-14 parallel,1200.0,False,True,False,True,Hanoi
XCSP17/Hanoi/Hanoi-m1-s1/Hanoi-07.xml,choco-solver 2019-09-16 parallel,56.7618,SAT,8.72218,28879416,choco-solver,2019-09-16 parallel,1200.0,False,True,False,True,Hanoi
XCSP17/Hanoi/Hanoi-m1-s1/Hanoi-07.xml,AbsCon 2019-07-23,4.22035,SAT,2.45635,10746276,AbsCon,2019-07-23,1200.0,False,True,False,True,Hanoi
XCSP17/Hanoi/Hanoi-m1-s1/Hanoi-07.xml,Concrete 3.12.3,11.3569,SAT,5.39428,10847604,Concrete,3.12.3,1200.0,False,True,False,True,Hanoi
XCSP17/Hanoi/Hanoi-m1-s1/Hanoi-07.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),159.939,SAT,136.321,15142500,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),1200.0,False,True,False,True,Hanoi
XCSP17/Hanoi/Hanoi-m1-s1/Hanoi-07.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),161.299,SAT,137.476,15142500,Fun-sCOP,order+GlueMiniSat (2019-06-15),1200.0,False,True,False,True,Hanoi
XCSP17/Hanoi/Hanoi-m1-s1/Hanoi-07.xml,cosoco 2.0,0.776956,SAT,0.77817,36504,cosoco,2.0,1200.0,False,True,False,True,Hanoi
XCSP17/Hanoi/Hanoi-m1-s1/Hanoi-07.xml,cosoco 2.0,0.78097,SAT,0.782336,36504,cosoco,2.0,1200.0,False,True,False,True,Hanoi
XCSP17/Hanoi/Hanoi-m1-s1/Hanoi-07.xml,cosoco 2,0.779465,SAT,0.781624,36504,cosoco,2,1200.0,False,True,False,True,Hanoi
XCSP17/Hanoi/Hanoi-m1-s1/Hanoi-07.xml,Fun-sCOP hybrid+ManyGlucose (2019-09-22),167.682,SAT,138.268,27443924,Fun-sCOP,hybrid+ManyGlucose (2019-09-22),1200.0,False,True,False,True,Hanoi
XCSP17/Hanoi/Hanoi-m1-s1/Hanoi-07.xml,Fun-sCOP order+ManyGlucose (2019-09-22),167.174,SAT,137.435,27444316,Fun-sCOP,order+ManyGlucose (2019-09-22),1200.0,False,True,False,True,Hanoi
XCSP17/Hanoi/Hanoi-m1-s1/Hanoi-07.xml,Fun-sCOP hybrid+ManyGlucose (2019-06-15),168.309,SAT,138.965,27444336,Fun-sCOP,hybrid+ManyGlucose (2019-06-15),1200.0,False,True,False,True,Hanoi
XCSP17/Hanoi/Hanoi-m1-s1/Hanoi-07.xml,Fun-sCOP order+ManyGlucose (2019-06-15),169.23,SAT,140.033,27443924,Fun-sCOP,order+ManyGlucose (2019-06-15),1200.0,False,True,False,True,Hanoi
XCSP17/Hanoi/Hanoi-m1-s1/Hanoi-07.xml,choco-solver 2019-09-24,16.6453,SAT,15.0447,15264284,choco-solver,2019-09-24,1200.0,False,True,False,True,Hanoi
XCSP17/Hanoi/Hanoi-m1-s1/Hanoi-07.xml,Concrete 3.10,10.3023,SAT,4.71182,10910452,Concrete,3.10,1200.0,False,True,False,True,Hanoi
XCSP17/Hanoi/Hanoi-m1-s1/Hanoi-07.xml,PicatSAT 2019-09-12,5.32229,SAT,5.32405,2428196,PicatSAT,2019-09-12,1200.0,False,True,False,True,Hanoi
XCSP17/Hanoi/Hanoi-m1-s1/Hanoi-07.xml,Concrete 3.12.2,10.1189,SAT,5.07999,10844940,Concrete,3.12.2,1200.0,False,True,False,True,Hanoi
XCSP17/Hanoi/Hanoi-m1-s1/Hanoi-07.xml,Concrete 3.12.2,13.2706,SAT,6.03082,10847560,Concrete,3.12.2,1200.0,False,True,False,True,Hanoi
XCSP17/Haystacks/Haystacks-m1-s1/Haystacks-39.xml,BTD 19.07.01,2519.84,UNKNOWN TO,2520.01,646032,BTD,19.07.01,1200.0,False,False,False,True,Haystacks
XCSP17/Haystacks/Haystacks-m1-s1/Haystacks-39.xml,cosoco 2.O parallel,19874.7,UNKNOWN TO,2520.03,2666780,cosoco,2.O parallel,1200.0,False,False,False,True,Haystacks
XCSP17/Haystacks/Haystacks-m1-s1/Haystacks-39.xml,cosoco 2.0 parallel,19886.0,UNKNOWN TO,2520.04,2666780,cosoco,2.0 parallel,1200.0,False,False,False,True,Haystacks
XCSP17/Haystacks/Haystacks-m1-s1/Haystacks-39.xml,choco-solver 2019-09-16,2520.64,UNKNOWN TO,658.719,15532588,choco-solver,2019-09-16,1200.0,False,False,False,True,Haystacks
XCSP17/Haystacks/Haystacks-m1-s1/Haystacks-39.xml,choco-solver 2019-09-20,2521.09,UNKNOWN TO,661.932,15532588,choco-solver,2019-09-20,1200.0,False,False,False,True,Haystacks
XCSP17/Haystacks/Haystacks-m1-s1/Haystacks-39.xml,choco-solver 2019-06-14,2520.44,UNKNOWN TO,657.513,15532580,choco-solver,2019-06-14,1200.0,False,False,False,True,Haystacks
XCSP17/Haystacks/Haystacks-m1-s1/Haystacks-39.xml,choco-solver 2019-09-20 parallel,19618.1,UNKNOWN TO,2520.37,28881464,choco-solver,2019-09-20 parallel,1200.0,False,False,False,True,Haystacks
XCSP17/Haystacks/Haystacks-m1-s1/Haystacks-39.xml,choco-solver 2019-09-24 parallel,19627.4,UNKNOWN TO,2520.18,28881464,choco-solver,2019-09-24 parallel,1200.0,False,False,False,True,Haystacks
XCSP17/Haystacks/Haystacks-m1-s1/Haystacks-39.xml,choco-solver 2019-06-14 parallel,19588.0,UNKNOWN TO,2520.16,28881456,choco-solver,2019-06-14 parallel,1200.0,False,False,False,True,Haystacks
XCSP17/Haystacks/Haystacks-m1-s1/Haystacks-39.xml,choco-solver 2019-09-16 parallel,19620.2,UNKNOWN TO,2520.17,28881464,choco-solver,2019-09-16 parallel,1200.0,False,False,False,True,Haystacks
XCSP17/Haystacks/Haystacks-m1-s1/Haystacks-39.xml,AbsCon 2019-07-23,2520.08,UNKNOWN TO,2503.32,10748324,AbsCon,2019-07-23,1200.0,False,False,False,True,Haystacks
XCSP17/Haystacks/Haystacks-m1-s1/Haystacks-39.xml,Concrete 3.12.3,2520.13,UNKNOWN TO,2469.53,10846988,Concrete,3.12.3,1200.0,False,False,False,True,Haystacks
XCSP17/Haystacks/Haystacks-m1-s1/Haystacks-39.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),2520.16,UNKNOWN TO,2502.75,15142500,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),1200.0,False,False,False,True,Haystacks
XCSP17/Haystacks/Haystacks-m1-s1/Haystacks-39.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),2520.15,UNKNOWN TO,2502.75,15142500,Fun-sCOP,order+GlueMiniSat (2019-06-15),1200.0,False,False,False,True,Haystacks
XCSP17/Haystacks/Haystacks-m1-s1/Haystacks-39.xml,cosoco 2.0,2449.72,UNKNOWN TO,2520.01,750620,cosoco,2.0,1200.0,False,False,False,True,Haystacks
XCSP17/Haystacks/Haystacks-m1-s1/Haystacks-39.xml,cosoco 2.0,2520.01,UNKNOWN TO,2520.01,750620,cosoco,2.0,1200.0,False,False,False,True,Haystacks
XCSP17/Haystacks/Haystacks-m1-s1/Haystacks-39.xml,cosoco 2,2485.06,UNKNOWN TO,2520.0,750620,cosoco,2,1200.0,False,False,False,True,Haystacks
XCSP17/Haystacks/Haystacks-m1-s1/Haystacks-39.xml,Fun-sCOP hybrid+ManyGlucose (2019-09-22),19195.4,UNKNOWN TO,2520.59,27443924,Fun-sCOP,hybrid+ManyGlucose (2019-09-22),1200.0,False,False,False,True,Haystacks
XCSP17/Haystacks/Haystacks-m1-s1/Haystacks-39.xml,Fun-sCOP order+ManyGlucose (2019-09-22),19261.5,UNKNOWN TO,2520.59,27443924,Fun-sCOP,order+ManyGlucose (2019-09-22),1200.0,False,False,False,True,Haystacks
XCSP17/Haystacks/Haystacks-m1-s1/Haystacks-39.xml,Fun-sCOP hybrid+ManyGlucose (2019-06-15),18910.3,UNKNOWN TO,2520.57,27443924,Fun-sCOP,hybrid+ManyGlucose (2019-06-15),1200.0,False,False,False,True,Haystacks
XCSP17/Haystacks/Haystacks-m1-s1/Haystacks-39.xml,Fun-sCOP order+ManyGlucose (2019-06-15),19227.9,UNKNOWN TO,2520.58,27443924,Fun-sCOP,order+ManyGlucose (2019-06-15),1200.0,False,False,False,True,Haystacks
XCSP17/Haystacks/Haystacks-m1-s1/Haystacks-39.xml,choco-solver 2019-09-24,2520.05,UNKNOWN TO,2490.63,15266332,choco-solver,2019-09-24,1200.0,False,False,False,True,Haystacks
XCSP17/Haystacks/Haystacks-m1-s1/Haystacks-39.xml,Concrete 3.10,2520.08,UNKNOWN TO,2459.03,10846964,Concrete,3.10,1200.0,False,False,False,True,Haystacks
XCSP17/Haystacks/Haystacks-m1-s1/Haystacks-39.xml,PicatSAT 2019-09-12,2519.97,UNKNOWN TO,2520.01,3014892,PicatSAT,2019-09-12,1200.0,False,False,False,True,Haystacks
XCSP17/Haystacks/Haystacks-m1-s1/Haystacks-39.xml,Concrete 3.12.2,2520.1,UNKNOWN TO,2463.76,10849032,Concrete,3.12.2,1200.0,False,False,False,True,Haystacks
XCSP17/Haystacks/Haystacks-m1-s1/Haystacks-39.xml,Concrete 3.12.2,2520.13,UNKNOWN TO,2466.63,10846988,Concrete,3.12.2,1200.0,False,False,False,True,Haystacks
XCSP17/Knights/Knights-m1-s1/Knights-015-09.xml,BTD 19.07.01,1.15935,UNSAT,1.22354,33496,BTD,19.07.01,1200.0,False,True,False,True,Knights
XCSP17/Knights/Knights-m1-s1/Knights-015-09.xml,cosoco 2.O parallel,0.150864,UNSAT,0.0864111,0,cosoco,2.O parallel,1200.0,False,True,False,True,Knights
XCSP17/Knights/Knights-m1-s1/Knights-015-09.xml,cosoco 2.0 parallel,0.153529,UNSAT,0.0880719,0,cosoco,2.0 parallel,1200.0,False,True,False,True,Knights
